preset,model,layout,transform,method,initial_mean,final_mean,sd_mean,initial_high,final_high,final_bad,final_middle,final_best16
bell,shared,code,log,rloo,0.2886918618691717,0.36392768472108944,0.00023112415315335112,0.0005143181739659886,0.0005924854687883429,0.028700265458453555,0.9707072490727583,0.5812162305340635
bell,shared,code,log,grpo,0.2886918618691717,0.9139338254375332,0.0028289325755714322,0.0005143181739659886,0.49769369176344513,0.004321660546351368,0.4979846476902036,0.9999980354047325
bell,shared,code,log,maxrl,0.2886918618691717,0.42759309116426064,0.23918211483267754,0.0005143181739659886,0.06979044637752246,0.171884647108114,0.7583249065143637,0.6612380612984426
bell,shared,code,log,tailrl,0.2886918618691717,0.7277154954076678,0.012873198185289054,0.0005143181739659886,0.12277704326292847,0.015321418564938363,0.8619015381721331,0.9857059529558301
bell,shared,code,log,pkpo,0.2886918618691717,0.4161932152662425,0.002840447157766478,0.0005143181739659886,0.010259505105154476,0.0999608444415564,0.889779650453289,0.8174560711747804
bell,shared,code,log,elite,0.2886918618691717,0.6774225560716772,0.19312278588551773,0.0005143181739659886,0.1695389946110919,0.014379542528535065,0.8160814628603729,0.9312470917187058
bell,shared,code,square,rloo,0.2886918618691717,0.34043857578152464,0.0015378630213992044,0.0005143181739659886,0.0011994577606828153,0.09740586104229759,0.9013946811970195,0.5938024163058102
bell,shared,code,square,grpo,0.2886918618691717,0.9379265167387635,0.0013009169345038173,0.0005143181739659886,0.6175113754055964,0.005930106978404894,0.3765585176159986,0.9999999738409039
bell,shared,code,square,maxrl,0.2886918618691717,0.42759309116426064,0.23918211483267754,0.0005143181739659886,0.06979044637752246,0.171884647108114,0.7583249065143637,0.6612380612984426
bell,shared,code,square,tailrl,0.2886918618691717,0.8957982899462907,0.004970081047024188,0.0005143181739659886,0.47058169101294317,0.014134715408646076,0.5152835935784107,0.9999953066523247
bell,shared,code,square,pkpo,0.2886918618691717,0.6221701814244828,0.010441088281098162,0.0005143181739659886,0.08426911557799893,0.0779609933137377,0.8377698911082634,0.9707327016862513
bell,shared,code,square,elite,0.2886918618691717,0.6774225560716772,0.19312278588551773,0.0005143181739659886,0.1695389946110919,0.014379542528535065,0.8160814628603729,0.9312470917187058
bell,shared,code,ranknormal,rloo,0.2886918618691717,0.8998188032651641,0.0019129110207524503,0.0005143181739659886,0.459505964320916,0.00829806216490555,0.5321959735141786,0.9999939686784477
bell,shared,code,ranknormal,grpo,0.2886918618691717,0.9322150190554757,0.0018261359016526486,0.0005143181739659886,0.5926266637800042,0.0067925095713381465,0.4005808266486577,0.9999999297548618
bell,shared,code,ranknormal,maxrl,0.2886918618691717,0.42759309116426064,0.23918211483267754,0.0005143181739659886,0.06979044637752246,0.171884647108114,0.7583249065143637,0.6612380612984426
bell,shared,code,ranknormal,tailrl,0.2886918618691717,0.9737028472946556,0.0006599112790946439,0.0005143181739659886,0.8266448588136465,0.004827937960967394,0.16852720322538617,0.9999999999999248
bell,shared,code,ranknormal,pkpo,0.2886918618691717,0.8886150134696518,0.0011379374937388004,0.0005143181739659886,0.49007171463647975,0.028566566514141644,0.48136171884937856,0.9999976436832948
bell,shared,code,ranknormal,elite,0.2886918618691717,0.6774225560716772,0.19312278588551773,0.0005143181739659886,0.1695389946110919,0.014379542528535065,0.8160814628603729,0.9312470917187058
bell,shared,code,reciprocal,rloo,0.2886918618691717,0.024212464179454624,0.0012191217950633718,0.0005143181739659886,0.0005127913325819883,0.9349065152250805,0.06458069344233759,0.25304800362775753
bell,shared,code,reciprocal,grpo,0.2886918618691717,0.003504434871167951,0.0002605728507555362,0.0005143181739659886,0.0003061292670224624,0.991553536436527,0.008140334296450587,0.05311356977226716
bell,shared,code,reciprocal,maxrl,0.2886918618691717,0.42759309116426064,0.23918211483267754,0.0005143181739659886,0.06979044637752246,0.171884647108114,0.7583249065143637,0.6612380612984426
bell,shared,code,reciprocal,tailrl,0.2886918618691717,0.01625066018699885,0.0009953774288520847,0.0005143181739659886,0.0004476212915146193,0.9567275861202716,0.04282479258821376,0.1948334925779129
bell,shared,code,reciprocal,pkpo,0.2886918618691717,0.10520652459290747,0.003083765847187992,0.0005143181739659886,0.0006449736703353727,0.709187964499136,0.29016706183052854,0.400226568123866
bell,shared,code,reciprocal,elite,0.2886918618691717,0.01552469851418964,0.001441748393077508,0.0005143181739659886,0.0005706363763824629,0.9597346742046685,0.039694689418949186,0.19078769511401258
bell,neural,quality,identity,rloo,0.5000000000000001,0.6224928757575402,0.021079299711182657,0.0057925738750420844,0.03696129026285552,0.01044751018646699,0.9525911995506773,0.8670050514870806
bell,neural,quality,identity,grpo,0.5000000000000001,0.9960195659687675,0.0002736179836962749,0.0057925738750420844,0.9995840575603472,1.4088589869409618e-7,0.0004158015537541002,1
bell,neural,quality,identity,maxrl,0.5000000000000001,0.9604172625444111,0.006418548418701576,0.0057925738750420844,0.9335942112740514,0.000005570048695656058,0.06640021867725295,0.9999986844692749
bell,neural,quality,identity,tailrl,0.5000000000000001,0.9039285162772387,0.006296899754335774,0.0057925738750420844,0.6895854112351648,0.000051676856408643666,0.31036291190842663,0.9991497789635472
bell,neural,quality,identity,pkpo,0.5000000000000001,0.6180021469538484,0.02405215719682008,0.0057925738750420844,0.03669286816141041,0.012077696565478309,0.9512294352731113,0.8656463761916205
bell,neural,quality,identity,elite,0.5000000000000001,0.9921217770740762,0.0003468420995401336,0.0057925738750420844,0.9976913887354361,8.74866703805166e-7,0.002307736397860106,0.9999999999999978
bell,neural,quality,log,rloo,0.5000000000000001,0.5753341034639101,0.012373312096874098,0.0057925738750420844,0.019389112329338255,0.022558101728739954,0.9580527859419217,0.8301423235288082
bell,neural,quality,log,grpo,0.5000000000000001,0.9959762911796494,0.00029535310044355445,0.0057925738750420844,0.9995748429644346,1.3689222772150802e-7,0.0004250201433377166,1
bell,neural,quality,log,maxrl,0.5000000000000001,0.9604172625444111,0.006418548418701576,0.0057925738750420844,0.9335942112740514,0.000005570048695656058,0.06640021867725295,0.9999986844692749
bell,neural,quality,log,tailrl,0.5000000000000001,0.7665726901548849,0.017211023389193867,0.0057925738750420844,0.20165966066154273,0.0006731173645932413,0.7976672219738639,0.9591708455270171
bell,neural,quality,log,pkpo,0.5000000000000001,0.5539329809662535,0.011274887067170378,0.0057925738750420844,0.0143835978019266,0.03165811371003834,0.953958288488035,0.8126191908639496
bell,neural,quality,log,elite,0.5000000000000001,0.9921217770740762,0.0003468420995401336,0.0057925738750420844,0.9976913887354361,8.74866703805166e-7,0.002307736397860106,0.9999999999999978
bell,neural,quality,square,rloo,0.5000000000000001,0.6450925867774513,0.028050863154304974,0.0057925738750420844,0.05016865301179357,0.007265255300447973,0.9425660916877584,0.8836572003480431
bell,neural,quality,square,grpo,0.5000000000000001,0.9960090572136857,0.00029107566372763493,0.0057925738750420844,0.9995782660194134,1.522647349349087e-7,0.00042158171585170157,1
bell,neural,quality,square,maxrl,0.5000000000000001,0.9604172625444111,0.006418548418701576,0.0057925738750420844,0.9335942112740514,0.000005570048695656058,0.06640021867725295,0.9999986844692749
bell,neural,quality,square,tailrl,0.5000000000000001,0.9505823215164776,0.0030866258275557756,0.0057925738750420844,0.8948270236261505,0.000016027791286489346,0.10515694858256297,0.9999951386280314
bell,neural,quality,square,pkpo,0.5000000000000001,0.7001051406936399,0.03295049535221193,0.0057925738750420844,0.10407889104838393,0.003083641738305484,0.8928374672133105,0.9236880644153453
bell,neural,quality,square,elite,0.5000000000000001,0.9921217770740762,0.0003468420995401336,0.0057925738750420844,0.9976913887354361,8.74866703805166e-7,0.002307736397860106,0.9999999999999978
bell,neural,quality,ranknormal,rloo,0.5000000000000001,0.9930423709561952,0.00043928749094707814,0.0057925738750420844,0.9983505788919321,5.262029573892408e-7,0.001648894905110481,0.9999999999999999
bell,neural,quality,ranknormal,grpo,0.5000000000000001,0.9958528782919173,0.0003810044201366934,0.0057925738750420844,0.9995324163114808,1.6174318269319948e-7,0.00046742194533649857,0.9999999999999994
bell,neural,quality,ranknormal,maxrl,0.5000000000000001,0.9604172625444111,0.006418548418701576,0.0057925738750420844,0.9335942112740514,0.000005570048695656058,0.06640021867725295,0.9999986844692749
bell,neural,quality,ranknormal,tailrl,0.5000000000000001,0.9968295455130557,0.00003256916263739064,0.0057925738750420844,0.9997430791547207,1.1090747803395231e-7,0.0002568099378012136,1
bell,neural,quality,ranknormal,pkpo,0.5000000000000001,0.9696366523974826,0.0005083314308195925,0.0057925738750420844,0.9562804071454747,0.000013621220106463714,0.04370597163441884,0.9999999763450688
bell,neural,quality,ranknormal,elite,0.5000000000000001,0.9921217770740762,0.0003468420995401336,0.0057925738750420844,0.9976913887354361,8.74866703805166e-7,0.002307736397860106,0.9999999999999978
bell,neural,quality,reciprocal,rloo,0.5000000000000001,0.46715671247606955,0.005180665245962609,0.0057925738750420844,0.0031739895090903566,0.09822391097479054,0.8986020995161189,0.7306978031012609
bell,neural,quality,reciprocal,grpo,0.5000000000000001,0.004759934466297576,0.0005667515700005594,0.0057925738750420844,4.473871441776281e-9,0.9999878304269455,0.000012165099182882591,0.04424908352888234
bell,neural,quality,reciprocal,maxrl,0.5000000000000001,0.9604172625444111,0.006418548418701576,0.0057925738750420844,0.9335942112740514,0.000005570048695656058,0.06640021867725295,0.9999986844692749
bell,neural,quality,reciprocal,tailrl,0.5000000000000001,0.04126360474583842,0.002704749629851797,0.0057925738750420844,4.865857214700142e-7,0.9953341878221375,0.004665325592141054,0.16852111724665764
bell,neural,quality,reciprocal,pkpo,0.5000000000000001,0.43316476248122643,0.01257449250516043,0.0057925738750420844,0.001702125652133955,0.14396356660781404,0.8543343077400519,0.6976351637499375
bell,neural,quality,reciprocal,elite,0.5000000000000001,0.00824284332575618,0.00015180022224934014,0.0057925738750420844,2.1756781301992393e-8,0.9999332755921779,0.00006670265104071973,0.061110381094086334
bell,neural,binary,identity,rloo,0.0057925738750420844,0.006934839558939354,0.00037426321058705415,0.0057925738750420844,0.006934839558939354,0.9930651604410605,0,0.1053588439546378
bell,neural,binary,identity,grpo,0.0057925738750420844,0.01802106245826925,0.005910490856526886,0.0057925738750420844,0.01802106245826925,0.9819789375417307,0,0.25026907498729195
bell,neural,binary,identity,maxrl,0.0057925738750420844,0.9335942112740514,0.02297269932041822,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
bell,neural,binary,identity,tailrl,0.0057925738750420844,0.9335942112740514,0.02297269932041825,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
bell,neural,binary,identity,pkpo,0.0057925738750420844,0.018831144274334535,0.006042952298684925,0.0057925738750420844,0.018831144274334535,0.9811688557256654,0,0.2600112817480744
bell,neural,binary,identity,elite,0.0057925738750420844,0.006605922729115639,0.0004515637153553125,0.0057925738750420844,0.006605922729115639,0.9933940772708842,0,0.10060132287249272
bell,neural,binary,log,rloo,0.0057925738750420844,0.006934839558939354,0.00037426321058705415,0.0057925738750420844,0.006934839558939354,0.9930651604410605,0,0.1053588439546378
bell,neural,binary,log,grpo,0.0057925738750420844,0.01802106245826925,0.005910490856526886,0.0057925738750420844,0.01802106245826925,0.9819789375417307,0,0.25026907498729195
bell,neural,binary,log,maxrl,0.0057925738750420844,0.9335942112740514,0.02297269932041822,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
bell,neural,binary,log,tailrl,0.0057925738750420844,0.9335942112740514,0.02297269932041825,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
bell,neural,binary,log,pkpo,0.0057925738750420844,0.018831144274334535,0.006042952298684925,0.0057925738750420844,0.018831144274334535,0.9811688557256654,0,0.2600112817480744
bell,neural,binary,log,elite,0.0057925738750420844,0.006605922729115639,0.0004515637153553125,0.0057925738750420844,0.006605922729115639,0.9933940772708842,0,0.10060132287249272
bell,neural,binary,square,rloo,0.0057925738750420844,0.006934839558939354,0.00037426321058705415,0.0057925738750420844,0.006934839558939354,0.9930651604410605,0,0.1053588439546378
bell,neural,binary,square,grpo,0.0057925738750420844,0.01802106245826925,0.005910490856526886,0.0057925738750420844,0.01802106245826925,0.9819789375417307,0,0.25026907498729195
bell,neural,binary,square,maxrl,0.0057925738750420844,0.9335942112740514,0.02297269932041822,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
bell,neural,binary,square,tailrl,0.0057925738750420844,0.9335942112740514,0.02297269932041825,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
bell,neural,binary,square,pkpo,0.0057925738750420844,0.018831144274334535,0.006042952298684925,0.0057925738750420844,0.018831144274334535,0.9811688557256654,0,0.2600112817480744
bell,neural,binary,square,elite,0.0057925738750420844,0.006605922729115639,0.0004515637153553125,0.0057925738750420844,0.006605922729115639,0.9933940772708842,0,0.10060132287249272
bell,neural,binary,ranknormal,rloo,0.0057925738750420844,0.008922534292389301,0.0014242003650779774,0.0057925738750420844,0.008922534292389301,0.9910774657076106,0,0.13345052821565884
bell,neural,binary,ranknormal,grpo,0.0057925738750420844,0.01802106297058223,0.005910491150596559,0.0057925738750420844,0.01802106297058223,0.9819789370294179,0,0.250269081023903
bell,neural,binary,ranknormal,maxrl,0.0057925738750420844,0.9335942112740514,0.02297269932041822,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
bell,neural,binary,ranknormal,tailrl,0.0057925738750420844,0.9835650246590198,0.0023548475928994264,0.0057925738750420844,0.9835650246590198,0.016434975340980262,0,1
bell,neural,binary,ranknormal,pkpo,0.0057925738750420844,0.5509067871858294,0.06844111831141429,0.0057925738750420844,0.5509067871858294,0.4490932128141707,0,0.9999891314527986
bell,neural,binary,ranknormal,elite,0.0057925738750420844,0.006605922729115639,0.0004515637153553125,0.0057925738750420844,0.006605922729115639,0.9933940772708842,0,0.10060132287249272
bell,neural,binary,reciprocal,rloo,0.0057925738750420844,0.005023473117163731,0.00023741396036141367,0.0057925738750420844,0.005023473117163731,0.9949765268828362,0,0.07741298070283957
bell,neural,binary,reciprocal,grpo,0.0057925738750420844,0.0033646982794425114,0.0006789410169953482,0.0057925738750420844,0.0033646982794425114,0.9966353017205574,0,0.05246254509117517
bell,neural,binary,reciprocal,maxrl,0.0057925738750420844,0.9335942112740514,0.02297269932041822,0.0057925738750420844,0.9335942112740514,0.0664057887259486,0,1
